Body1 x,Body1 y,Body2 x,Body2 y,Body3 x,Body3 y,Body4 x,Body4 y
-0.0553816296363445,0.2370515753573107,0.4814238062034816,-0.0787491833058982,-0.4492694777620149,0.1375821253684665,0.3232273011948788,-0.052796987419877
-0.012234078931855,0.2291387998696114,0.5667358056345055,-0.1164278984717702,-0.5079920516662999,0.1340358441689289,0.2534903249636504,-0.0036592155667679
0.0405516822088617,0.2039539637043367,0.6249644702725212,-0.1440347877947664,-0.5514829146354611,0.1310947100477646,0.1859667621540782,0.0520736440426671
0.1210778985101397,0.1389147922478261,0.6673756805576482,-0.1643378691977729,-0.5821508203061979,0.128147739449972,0.0936972412384098,0.1403628674999772
0.1800371933180392,0.0639654226631994,0.6976339103577723,-0.1785799462820818,-0.60110785261027,0.1251052986455914,0.0234367489344582,0.2325967549732937
0.2119705288108347,0.0154027910815848,0.7165239798942905,-0.1873571522273825,-0.6088214726213428,0.122459975155893,-0.0196730360837822,0.2925819159899079
0.2362302690934696,-0.0219788144675785,0.7239471654525564,-0.1910870663926647,-0.6055300477703114,0.1208270244627898,-0.0546473867757143,0.335326386397457
0.258517386749601,-0.0530391552850569,0.7193228854369258,-0.1900346091576276,-0.5912114657524462,0.120831032275827,-0.08662880643408,0.365330262166861
0.2822359236517618,-0.08005846168441,0.701416373690888,-0.1843010152916136,-0.565498874909324,0.1232069027817374,-0.1181534224333259,0.38424010419429
0.3108546493331644,-0.1044640545426269,0.66780659973011,-0.1738021077848445,-0.5275403354724822,0.1290021105456832,-0.151120913590792,0.3923515817817924
0.3500480877093146,-0.1273783625391798,0.6132698950249905,-0.1582433644914463,-0.4756917159975926,0.1400373278301047,-0.1876262667367125,0.3886719292005258
0.4152856786030706,-0.1491565348592012,0.5223665349248217,-0.1377777488508129,-0.4067360269891268,0.160337361052571,-0.230916186538766,0.3696844526574475
0.518351406226001,-0.1504615948657189,0.382868068367267,-0.1319133896468333,-0.3141272757422004,0.2031709033534546,-0.2870921988510683,0.322291611159102
0.5658421304468592,-0.1325302681695146,0.2869648420049469,-0.1386975191090471,-0.2232013102012119,0.297854724193929,-0.3296056622505939,0.2164605930846374
0.5793402091312498,-0.1123144413003525,0.2116330617323709,-0.1394576743511725,-0.1781910697696783,0.3692468770898795,-0.3127822010939423,0.1256127685616507
0.570552218264544,-0.0908877352164321,0.1432571223972626,-0.1311854229831844,-0.1421537499981945,0.4096908248680417,-0.2716555906636118,0.0554698633315801
0.543146550141446,-0.0681830294096719,0.0736352691666723,-0.1112337208613609,-0.1062235116643431,0.427294221893397,-0.2105583076437752,-0.0047899416223585
0.4979426576039887,-0.0438390729973665,-0.0133269876099766,-0.0745859116311095,-0.0678701443578125,0.4239800624094556,-0.116745525636199,-0.0624675477809734
0.4335108510157603,-0.0174524458687768,-0.1315847781857367,-0.0376999885896024,-0.0261734941956292,0.3985180755749933,0.0242474213656062,-0.1002781111166077
0.3427099482614057,0.009606796739368,-0.1988680329049029,-0.0154266282753054,0.0185219645235182,0.3481436308988447,0.1376361201199795,-0.099236269362901
0.2063182775278962,0.0190529000783209,-0.2316359257553578,0.0129714776234502,0.0673048152107444,0.2675587239742831,0.2580128330167178,-0.0564955716760478
0.0719998228785214,0.0055905017306577,-0.2303870833252953,0.0489752760729656,0.1245575482784721,0.1380147352103057,0.3338297121683026,0.0505070169860775
-0.0261316035514469,0.0398651276530679,-0.1810240997910736,0.0845957739538031,0.169285701885054,-0.044647130389507,0.3378700014574672,0.1632737587826429
-0.1214260648383905,0.0942155159250995,-0.0567000257872385,0.0950565211004796,0.1811020104387747,-0.1984436378794235,0.2970240801868549,0.2522591308538516
-0.158553193612861,0.1544254039258578,0.0548967898800341,0.0898057819636679,0.1758166072995051,-0.3199365571793359,0.2278397964333224,0.3187929012898177
-0.1382739691893067,0.2031765906417142,0.1433811612204815,0.1041854859530299,0.1629846862667659,-0.4175969043261665,0.13190812170206,0.3533223577314301
-0.0702355568495389,0.2524649109563879,0.2070090452345614,0.1478790008530869,0.1472300328303175,-0.4977878807388616,0.0159964787846606,0.340531498929395
0.040507714553411,0.330344535256922,0.2284323446328755,0.214737424941496,0.1302837170995601,-0.5649625217228271,-0.099223776285846,0.2629680915244176
0.1391169046873126,0.3738461406169833,0.1948305666973699,0.3042879069677885,0.1126088691239316,-0.6219199412627042,-0.1465563405086135,0.1868734236779413
0.237925956558464,0.3587046672646951,0.1271372746324236,0.430502923426598,0.0942210517674085,-0.6702896935762919,-0.1592842829582959,0.1241696328850085
0.2725225962046863,0.3589935389820526,0.1043192565610281,0.5220220730998909,0.0751449311480814,-0.710978923696279,-0.1519867839137955,0.0730508416143458
0.2719600431491153,0.3777933698547995,0.1041313536457182,0.5785060388216163,0.0554677770381666,-0.7444492228398292,-0.1315591738329998,0.0312373441634239
0.2450550567880192,0.4128527609129002,0.1207877051815235,0.6036993710067968,0.0353076831692291,-0.7709092235584302,-0.1011504451387722,-0.0025553783612549
0.1920077925624317,0.4737207496001098,0.1560411535593997,0.5883768687812837,0.0148350681904824,-0.7904298436312027,-0.0628840143123143,-0.0285802447501775
0.1313461265811912,0.5847311264195157,0.1932779535775713,0.508158375281612,-0.0057055641122995,-0.8030262039643964,-0.0189185160464636,-0.0467757677367188
0.1138655735935298,0.6559708669415731,0.1831838374801686,0.4530247210493289,-0.0259746821532724,-0.8087019160401197,0.0289252710795731,-0.0572061419507692
0.1107728471443217,0.6810514070751446,0.1554286065912704,0.4286824977521414,-0.0455713645324905,-0.8074704287057733,0.0793699107968974,-0.0591759461214986
0.112922303107863,0.6694605968280112,0.1204666063256941,0.4243883903234438,-0.0641029427623421,-0.7994114997495486,0.1307140333287839,-0.0513499574018915
0.1156585723729407,0.617731826489416,0.0849169664587506,0.4425386680761327,-0.0812339868988423,-0.7846853292250593,0.1806584480671496,-0.0324976353404748
0.1040554624355687,0.5049713837608769,0.0658442845210224,0.5034186763564097,-0.0967154248579432,-0.7634990668310029,0.2268156779013503,-0.001803463286269
0.0537835014787805,0.3868391929618222,0.0899829996393211,0.5498838948395663,-0.1103758900429445,-0.7360174912140913,0.2666093889248408,0.0423819334127176
0.0177705962150603,0.3135923670499548,0.1097394614663392,0.5286158270901135,-0.1221094411961359,-0.7022243534525061,0.2945993835147343,0.1031036893124532
0.0103724921574412,0.2614780789675264,0.1196853051061676,0.4612457844272301,-0.1318545068490693,-0.6618792457737983,0.3017967095854583,0.1822429123790575
0.0448892842378493,0.2356127188128086,0.1234750391829824,0.3400953474974521,-0.1394956371587101,-0.6144658129180081,0.2711313137378761,0.2818452766077631
0.1581004903415155,0.2592615205994794,0.1298086908021272,0.1740745515125898,-0.1446714105485859,-0.5591125452174716,0.1567622294049406,0.3688640031054196
0.2676072270029925,0.2828073945897423,0.1529921727542899,0.0948239742557473,-0.1464947318604993,-0.4945122221401257,0.0258953321032141,0.3599683832946536
0.3238546125291949,0.2822627393169727,0.1851838571907552,0.0700920637344305,-0.1436480864770333,-0.4189680892330485,-0.0653903832429196,0.3097008161816633
0.3446883831284818,0.2530692308418812,0.2181750265622552,0.0797868782398161,-0.1345191218980066,-0.3301858105813043,-0.1283442877927335,0.2404172314996251
0.3253335368802942,0.1853159283361976,0.258611589924692,0.124844510900368,-0.1173013226887371,-0.2241507866905385,-0.1666438041162526,0.1570778774539913
0.2488989414990651,0.0882962778280084,0.32186538227735,0.1890485369939186,-0.0914445945853079,-0.0901994612031312,-0.1793197291911107,0.0559421763812227
0.1735475793266057,0.035892534320489,0.3394115897399081,0.1939523775327407,-0.0803225555455709,0.0817301791385923,-0.1326366135209465,-0.0684875609918032
0.0781108820661501,0.0077700230289352,0.3102387273874426,0.164978287617416,-0.0618140211682166,0.2149869090396816,-0.0265355882853797,-0.1446476896860136
-0.0293714524538561,-0.020488294573033,0.2346396553190482,0.1150960453881488,-0.0095794944358422,0.3022788899230408,0.1043112915706462,-0.1537991107381373
-0.0895539693570799,-0.0506735436016548,0.1129209591008702,0.0431104786116589,0.0617846110483074,0.3440404135733027,0.2148483992078984,-0.0933898185832873
-0.081800524902311,-0.0566006075899808,-0.02831547945141,-0.0568436251853092,0.1370284280236561,0.3419904661121339,0.2730875763300611,0.0145412966631756
-0.0205792399903108,-0.0621233118995739,-0.1724364498145659,-0.1305035618437017,0.2102491229336254,0.2996946530285928,0.2827665668712478,0.1360197507147027
0.0128036314841123,-0.0764542654777542,-0.2551891515731623,-0.1659457393131873,0.2905389059886002,0.1989367742594101,0.2518466141004464,0.2865507605315514
0.0377796425014155,-0.0794078061206849,-0.3031659408663321,-0.185671664598955,0.3419923511414077,0.1163705106786257,0.2233939472235054,0.3917964900410344
0.063797619647567,-0.0698636956490647,-0.3270555994023864,-0.195017824700686,0.3637829496722801,0.0474323813167977,0.199475030082536,0.4605366690329733
0.0987912118403806,-0.0493229691465901,-0.3313927622435403,-0.1959474422631972,0.3566818703151818,-0.0190873095989358,0.175919680087975,0.5074452510087437
0.1553504702649958,-0.0227756046632572,-0.3184012575704323,-0.1893868164886021,0.3110685113871947,-0.0815222839545329,0.1519822759182388,0.5367722351064136
0.2493309585575961,-0.020370653454769,-0.2887809746649613,-0.175987911727865,0.2116071214022335,-0.1105245727165469,0.1278428947051294,0.5499706678992022
0.3150138912430585,-0.0736056072703001,-0.240442608660361,-0.1560298612520456,0.1214055064175407,-0.0750933968916885,0.10402321099976,0.5478163954140559
0.3244319646316151,-0.1286398085801551,-0.1660916543959108,-0.1272643054724201,0.0612511766972926,-0.03142541979812,0.0804085130670017,0.5304170638507169
0.2961265003884098,-0.1701648568040673,-0.0473898326152904,-0.0772652509898891,-0.0052464905575407,-0.0055317885798482,0.0565098227844203,0.4960494263738266
0.2320387396834348,-0.1914265569041829,0.0955846271094303,0.0240775292778733,-0.0597012476862995,-0.0302711815102464,0.0320778808934334,0.4407077391365783
0.1336710535778081,-0.1730535570371522,0.1961131070117486,0.1084707803352276,-0.0399700658547263,-0.0491486764669591,0.0101859052651685,0.3568189831689062
0.0036790952730485,-0.0908916994213513,0.2553672868511479,0.1704026598058021,0.0382229964291887,-0.0701066289544584,0.0027306214466139,0.2336831985700305
-0.0807426674680093,0.0549506600284236,0.2619274548313379,0.2100562027326089,0.0986770675590011,-0.0770728075542691,0.0201381450776697,0.0551534747932596
-0.0663502987948715,0.1878206610636967,0.2217168937616253,0.2135714109246461,0.0917075917551258,-0.0118083090526388,0.0529258132781202,-0.1464962329356806
0.0045472513729248,0.2757004500482886,0.1313761468470949,0.1764719796996964,0.0509239349142325,0.0655115306285087,0.1131526668657478,-0.2745964303764702
0.1121738506546508,0.27758526864935,-0.02095559078742,0.1222185063815291,0.0389250384330911,0.2060431820260317,0.1698567016996789,-0.3627594270568874
0.1494811480915787,0.2048323480391496,-0.1261548337893991,0.1316851288911288,0.0552071375544739,0.3360183473863673,0.2214665481433478,-0.4294482943166216
0.1224282635665602,0.1569288008509403,-0.1830802708358523,0.1675063830599179,0.092059031695989,0.4000896645075784,0.2685929755733049,-0.4814373184184121
0.0678910422793112,0.1378433649870641,-0.200881924992882,0.2108596991951159,0.1213738428262504,0.4160952550504397,0.3116170398873226,-0.5217107892325952
-0.0067657054581588,0.1479599126905134,-0.1767596847918614,0.2523322825092756,0.1328706818285444,0.3950099266893454,0.3506547084214784,-0.55221459188911
-0.1042172978824743,0.2068575956311961,-0.0947809498486868,0.2699755877170766,0.1131325651118524,0.3406661721198886,0.3858656826193118,-0.5744118254681368
-0.1537525941552973,0.328432888530368,0.0120141484109039,0.2494909797396498,0.0242719790752978,0.2544238231327776,0.4174664666690987,-0.5892601614027704
-0.1166273945011062,0.4153493642440005,0.0741416146265463,0.2433615314269075,-0.1030249419142618,0.181588412764605,0.4455107217888255,-0.597211778435488
-0.0492032541890359,0.4456947218763138,0.0634289883422396,0.2382301065072446,-0.1841545831711989,0.1578427560229308,0.4699288490179993,-0.5986800544064634
0.0259603430428288,0.4220065591102482,0.0085735515388905,0.2529605713045614,-0.2252222947289489,0.1622205324188793,0.4906884001472338,-0.5941001328336623
0.0778278558550089,0.3340091446889632,-0.0634664817721286,0.30270860586354,-0.2221401565974129,0.190168691841068,0.5077787825145373,-0.5837989123935446
0.0579014593821022,0.2195659894835994,-0.1188499800084512,0.3369960134092888,-0.1601793335525581,0.2543717069618515,0.5211278541789126,-0.5678461798547128
-0.0302179883777989,0.1354684149263226,-0.1460269675194798,0.292516693652406,-0.0541820666546638,0.3611686655115181,0.530427022551949,-0.5460662440902199
-0.1481739611462123,0.123192999734401,-0.0917101713893192,0.2325852016627978,0.0046279794066619,0.4057406615113798,0.5352561531288765,-0.5184313329085524
-0.2251124403028623,0.1809137398146064,-0.0411086359277905,0.157780611563766,0.0309231653760735,0.389371878313116,0.5352979108545866,-0.4849786996914618
-0.2357797062064046,0.2495615487492018,-0.025806363568526,0.1138798921342389,0.0315035114879508,0.3250134187020369,0.5300825582869876,-0.4453673295854506
-0.1898683803213228,0.3049662926176547,-0.0246036277233393,0.1261895166410449,-0.0042943865962272,0.2108852501759622,0.5187663946408978,-0.3989535294346346
-0.0862900848159552,0.3123382650692052,-0.0383622761513617,0.2041793306506901,-0.0754663761506093,0.0715504270277323,0.5001187371179355,-0.3449804927476002
0.0276849060305562,0.2267421064514727,-0.0707960932793907,0.2837077783721897,-0.129429981959316,0.0154739237284204,0.4725411692081601,-0.2828362785520552
0.0705465133453033,0.1277418988303022,-0.0493412208346587,0.3167268528577416,-0.1548955705663676,0.0099144806750778,0.4336902780557332,-0.211295702363094
0.0700472188452428,0.0410785892164035,-0.0089035295605452,0.2928499912282755,-0.1394094430744361,0.0365807508322852,0.3782657537897489,-0.1274218012769366
0.0351625900604521,-0.0220582121717324,0.0329784500357569,0.2099497196935872,-0.0608579926059077,0.082603164943159,0.2927169525097094,-0.0274071424649858
0.0011727344076655,0.0027656627553409,0.0574061162665252,0.0355901957477448,0.105270986010079,0.113471892985518,0.1361501633157415,0.0912597785114241
0.0789234296924063,0.1199376622819616,0.0852520817690193,-0.083062306009787,0.2213454240613923,0.0543049801312692,-0.0855209355228063,0.1519071935965842
0.1786790045335296,0.1982900230277633,0.1266629947722499,-0.0933314761530563,0.2256817605102022,-0.0148401911590693,-0.2310237598159698,0.1529691742843903
0.2698257817686271,0.2136037146124017,0.2126027741797062,-0.0328620656946574,0.1585721800247667,-0.0817513300820368,-0.3410007359730881,0.1440972111643206
0.3392252314273015,0.1747383974374182,0.2692235411353362,0.0296695029111633,0.1217556210865742,-0.0916825406948112,-0.4302043936491998,0.1303621703462577
0.357648395863838,0.0721068372005287,0.3163327256261165,0.1092547097927826,0.1300950253009337,-0.0519127700473517,-0.5040761467908751,0.1136387530540682
0.2981785048833635,-0.010907666187622,0.3773141280841981,0.1349311095146302,0.19007011104418,0.0237783273090407,-0.5655627440117275,0.095285759363979
0.212133633327543,-0.0062241205726913,0.3714353205995879,0.0857855184932613,0.3332589408656994,0.0873153310870367,-0.6168278947928149,0.0762108009924211
0.2012437464799567,0.0650531949976467,0.2935443205454661,0.0247692897759553,0.4645061709711873,0.0964197044573307,-0.6592942379965944,0.0568453407690951
0.2746562008824088,0.1028223414322608,0.2024846581613733,0.0255591564604158,0.5166529504541463,0.0772291411183421,-0.6937938094979126,0.0374768909890091
0.3405581249116548,0.0799684044873151,0.1704778568077609,0.0876633969096047,0.5099032639437125,0.0571466065942581,-0.7209392456631114,0.0183091220088499
0.408409519096774,0.0482381289500562,0.210043823964087,0.1484254297414113,0.4227766430784856,0.046872376038579,-0.7412299861393291,-0.0004484047300186
0.4461431889931688,0.0334432081635305,0.3131983027851458,0.1689779581289841,0.2958527933505082,0.0593179483255289,-0.7551942851288048,-0.0186515846180157
0.3857804170323902,0.0723948286591119,0.4313721833042467,0.0903709087692838,0.2459970268449814,0.1165667361940072,-0.7631496271815998,-0.0362449436223751
0.2963391271539815,0.1550342045721324,0.4620384296664317,-0.0131134553965494,0.3068444490597162,0.1542915338458664,-0.76522200588011,-0.0531247530214218
0.2453589387303442,0.2112953933387185,0.4353063084934933,-0.0642593988751053,0.3808764672728729,0.1652016938459138,-0.7615417144966905,-0.0691501583094995
0.2713675123143014,0.2269956380323124,0.3863364876066076,-0.0645077216935629,0.3944669805392502,0.164802155069688,-0.7521709804601389,-0.0842025414084099
0.3643957173257429,0.1828655175630986,0.3289986269596244,-0.0045566297064654,0.3436659612546754,0.1629904125573771,-0.7370603055400221,-0.0982117704139827
0.4119885687929121,0.0733063109111071,0.2969832657551112,0.1527353595439184,0.3070257639701444,0.1281159504109492,-0.715997598518147,-0.1110700908659473
0.3379033154258439,0.0199818797716703,0.3224424981506999,0.278802221815351,0.3283712585701104,0.0668655050573547,-0.6887170721466326,-0.1225620766443485
0.2584658499806448,0.0493159887310774,0.3516521420246285,0.3272321174747241,0.3448107048982082,-0.000923784166293,-0.6549286969034591,-0.1325367920394809
0.2567458622574394,0.0655294387056891,0.371089394880095,0.3293784638850016,0.2862664099118204,-0.0110265623414148,-0.6141016670493323,-0.1407938102492483
0.2770046100733205,0.0331198775933619,0.3737905061988585,0.2888882952159436,0.2146473367757344,0.0680769155483128,-0.5654424530478911,-0.1469975583575905
0.2406560092430786,0.052778229962106,0.3439387280330356,0.1971267011394948,0.223252562848567,0.1436999133339045,-0.5078473001246577,-0.1505173144354772
0.2335975867079558,0.1790753703529587,0.2183838232516298,0.0689967507939446,0.2879600015836478,0.1453779356636778,-0.4399414115432095,-0.1503625268105531
0.2913558475468564,0.2334755496092036,0.0999137608355627,0.0360090636842264,0.2681293265664582,0.1187084665732389,-0.3593989349488529,-0.1451055498666409
0.311603540788559,0.1874821256451255,0.0369770506713614,0.0461162536684595,0.212272885653277,0.1411100024072736,-0.2608534771131731,-0.1316208517208308
0.2343856431802441,0.1000842823171324,0.0195546353984279,0.077897676774616,0.1800559213832036,0.165600594471243,-0.1339961999618506,-0.1004950235629635
0.0539777792052492,0.0653065628178575,0.07419514513062,0.1018113423624093,0.1303696041879233,0.0955312878725527,0.0414574714762328,-0.0195616630527918
-0.0387396402769008,0.0531831960636289,0.1442986204006328,0.0297343915772736,-0.0185796413097974,-0.0129707410350989,0.2130206611860914,0.173140683394224
-0.0293425527639793,-0.0245279956496567,0.133526320364662,-0.0265546179311952,-0.1074570224505919,-0.018790813905987,0.3032732548499359,0.3129609574868666
-0.0292988333462314,-0.093316207140827,0.0317557351993427,-0.0670412229592559,-0.0728263775891138,-0.0200888211020703,0.3703694757360296,0.4235337812021814
-0.0228894099788403,-0.0686053035328698,-0.1329415781362019,-0.0932621696008449,0.0302697716289158,-0.1142441538101511,0.4255612164861538,0.5191991569438938
-0.0328291777906073,-0.0790962734021617,-0.1733661178633685,-0.1027813856574973,0.0330096192288814,-0.1799132721678727,0.4731856764251222,0.6048784612275594
-0.0641879394371991,-0.16110731369673,-0.0992028275487508,-0.1199159439075305,-0.0520598862930055,-0.1590433587373314,0.515450653278984,0.6831541463416188
-0.1038210390975818,-0.1902091702342745,0.0116325279208572,-0.202524486928057,-0.1613854783584042,-0.1197510017269761,0.5535739895351582,0.7555721888893351
-0.1308651779967627,-0.1500380961595306,0.0040663084379573,-0.2654722866484184,-0.1615874469695001,-0.1645725737066106,0.5883863165283356,0.8231704865145875
-0.1503055495431218,-0.1658231969995381,-0.0888017472485754,-0.2610610025431905,-0.0813391218527339,-0.216715956815261,0.6204464186444615,0.8866876863580171
-0.0844055020780952,-0.2776637719092755,-0.1814618507250926,-0.1715595432996544,-0.0842828424857406,-0.2543353477340614,0.6501501952889598,0.9466461929430188
-0.0552279764529221,-0.3257887356531673,-0.1748288267751977,-0.1586553406600971,-0.1477514681913217,-0.2759316629681407,0.6778082714194735,1.0034632692814327
-0.1297691337099385,-0.284934496169556,-0.1249174806740615,-0.2632013655680921,-0.1489709426152859,-0.2662458570122857,0.7036575569993188,1.0574692487499615
-0.205861097554095,-0.213079539914199,-0.1131134669006224,-0.3795096774454777,-0.1089185524687355,-0.2732448943142355,0.7278931169234862,1.1089216416739396
-0.1849393636016328,-0.2296393040373315,-0.1308421139143799,-0.3600433929417203,-0.1348878021669981,-0.3252716871864341,0.7506692796830453,1.158041914165514
-0.1219242229426154,-0.3640221891383108,-0.172752729545026,-0.260356799014227,-0.1774391731256342,-0.3375448707706636,0.7721161256133109,1.2050113889232312
-0.1351169169517538,-0.4439857634441578,-0.1899094965177747,-0.2862157489086211,-0.1673167228504284,-0.2766947890045371,0.7923431363199923,1.249983831357346
-0.1803755203124085,-0.40498545775814,-0.1582548736743339,-0.3594573994830354,-0.1728089903841165,-0.2855612999451879,0.8114393843708951,1.293091687186393
-0.1835492246864491,-0.285462622542405,-0.1716269659086255,-0.3832900085882984,-0.1743104713205385,-0.4226083372213208,0.8294866619156507,1.3344484983520537
-0.1619668775123942,-0.2973727765304718,-0.2061832591347643,-0.3678936126909941,-0.1784032169309585,-0.4658002706199176,0.8465533535781554,1.3741541898414134
-0.1923996600487064,-0.428030851129081,-0.177188920332356,-0.3770081060471379,-0.1931101598501746,-0.3641692198517371,0.8626987402312764,1.412295707027987
-0.217703174192534,-0.4724090107605369,-0.1754638360033256,-0.4313198909687435,-0.1848105303105305,-0.3021354562933184,0.8779775405064303,1.4489518880226304
-0.1857480036470126,-0.40825821743206,-0.2249062494529217,-0.4544258726440174,-0.1817801715072949,-0.378418809729364,0.8924344246072694,1.4841904298054716
-0.1942574008239908,-0.3820905582326475,-0.1942556095549307,-0.3847690827638716,-0.2175997493467517,-0.5081269636105151,0.906112759725714,1.518074134607066
-0.2160440940159338,-0.4359240244971017,-0.1654138209887863,-0.374986420834681,-0.2375910591594078,-0.496659890399002,0.91904897416417,1.5506578657308163
-0.2079055967981362,-0.467165701480091,-0.2281991976111509,-0.480975286398924,-0.1951720040323763,-0.3907629034921549,0.9312767984417046,1.5819914213712014
-0.2085410624875663,-0.4333247884676766,-0.26294135126221,-0.5267467955174355,-0.1713442205369459,-0.4089615332710606,0.9428266342867642,1.6121206472562035
-0.2079266479781717,-0.4496432380122204,-0.2083772139197779,-0.4481642587249729,-0.2374216497444096,-0.5001907859684904,0.953725511642402,1.6410858127057149
-0.242707871260814,-0.5234438147761089,-0.1653895314118476,-0.4053117286200736,-0.2559011982978194,-0.4970822232219424,0.9639986009705248,1.6689252966181565
-0.252493041934406,-0.4974948760034072,-0.2177971386359386,-0.4816558521149289,-0.2033779251019151,-0.4734339457132938,0.9736681056723044,1.6956722038316605
-0.1803510627901225,-0.4432011694812756,-0.2806651363043811,-0.5523186091775248,-0.2217388012779341,-0.482751461688334,0.9827550003724826,1.721358770347165
-0.200777203765763,-0.4933041700646979,-0.239061480841697,-0.5001290520402627,-0.251439287179986,-0.5094921445873138,0.9912779717874914,1.7460128966923043
-0.2959881084038551,-0.5508529413323974,-0.1854885154306452,-0.4635845407848084,-0.2177779116255185,-0.5121364983190223,0.9992545354600652,1.7696615104362574
-0.263664470094376,-0.5226176039270949,-0.2324252413343556,-0.5321808037501013,-0.2106108870126657,-0.4944423244285206,1.0067005984414432,1.792328262105746
-0.1692690664303375,-0.4899065253410153,-0.2754678798639251,-0.538676152654128,-0.2688939136443287,-0.5423656085673217,1.0136308599386383,1.8140358165624932
-0.2170237037532668,-0.5267607688894697,-0.2346314657812338,-0.5154847942684909,-0.268403777642638,-0.5494712253243442,1.0200589471771866,1.8348043184823344
-0.309046636870789,-0.5600050211804021,-0.2229757389467047,-0.54641699925758,-0.1939748978374419,-0.5051433402720633,1.0259972736549832,1.854652890710076
-0.2446927171434957,-0.5424672141327279,-0.2595134988124719,-0.5428936338057859,-0.2272512642374364,-0.5451503204861324,1.0314574801934524,1.8735986984246773
-0.1862954211197846,-0.5315526975655525,-0.2428747385570324,-0.5443730294625222,-0.3072800312555315,-0.5726446940707014,1.0364501909323984,1.891657951098808
-0.2726150053912926,-0.5635677316073426,-0.2314311781153731,-0.5605452919697014,-0.2369392411458073,-0.5416446811392032,1.040985424652523,1.9088452347162796
-0.284842366357374,-0.5719561142222819,-0.2757287169042012,-0.5569285143479897,-0.184501205739331,-0.5532021127588466,1.0450722890009576,1.9251742713291509
-0.2148530545694512,-0.5518917273311134,-0.2467830668058713,-0.5688330689253037,-0.2870832837041604,-0.5768451952534847,1.0487194050795363,1.9406575215099344
-0.2431015158201406,-0.5779583130869779,-0.2087233772803193,-0.5685862545230744,-0.3001097245979409,-0.5656743985324946,1.0519346176984554,1.95530649614258
-0.2723913271339518,-0.5754687374730658,-0.2857621626149964,-0.5754599113510289,-0.1965718027719149,-0.5751155809240719,1.0547252925209172,1.9691317597482003
